1.4454397707459274	6.157394260643691	1.3103846740768135
2.0892961308540396	4.775330949780423	1.2118831925913707
3.0199517204020165	3.97142473084524	1.1372946861967699
4.36515832240166	3.4058364160676744	1.0753633011563868
6.309573444801933	2.972020428637897	1.0217016444187392
9.120108393559097	2.622472702869407	0.974045076686658
13.182567385564074	2.331806713500598	0.9310387570055011
19.054607179632473	2.0848230789008046	0.8917928003937544
27.542287033381676	1.8716733258573504	0.8556833245701018
39.810717055349734	1.6855903489593091	0.8222511929493339
57.543993733715695	1.5217071676858145	0.7911455231821903
83.17637711026708	1.3763925647443247	0.7620899217953934
120.22644346174131	1.246854190129791	0.7348611884593961
173.78008287493762	1.130889700700975	0.7092752933581888
251.18864315095797	1.0267244024075695	0.6851778112942054
363.0780547701014	0.93290174828553	0.6624372000756458
524.8074602497728	0.8482073625422253	0.6409399569660222
758.5775750291835	0.771615014215853	0.6205870515126398
1096.4781961431852	0.7022473566583266	0.601291247560788
1584.8931924611124	0.6393468365868963	0.5829750581288357
2290.8676527677726	0.5822537529233985	0.5655691592278789
3311.311214825911	0.530389434952387	0.5490111420590646
4786.30092322638	0.4832431465436611	0.5332445184127681
6918.309709189362	0.44036174316597376	0.5182179180850471
10000.0	0.4013413909243025	0.5038844337058844
14454.39770745928	0.36582085035215967	0.4902010800284378
20892.96130854041	0.33347596237183486	0.477128343047441
30199.51720402013	0.30401506892727054	0.46462980033424195
43651.58322401656	0.27717516879503457	0.4526717983847665
63095.7344480193	0.25271865826491025	0.44122317604136163
91201.08393559097	0.2304305423267669	0.4302550254908427
131825.67385564075	0.21011602851631594	0.4197404841831099
190546.07179632483	0.19159843530219878	0.4096545524159632
275422.87033381633	0.17471736169649357	0.3999739324057213
398107.1705534969	0.15932707595800666	0.3906768854922268
575439.9373371566	0.14529508977784913	0.38174310477096635
831763.7711026708	0.13250089087387776	0.3731536009487594
1.2022644346174132e6	0.12083481197364974	0.3648905996159021
1.7378008287493729e6	0.11019701810129125	0.3569374484415129
2.511886431509577e6	0.10049659717322339	0.3492785330489108
3.63078054770101e6	0.09165074135272401	0.3418992005283493
5.248074602497723e6	0.08358400856453696	0.3347856897061345
7.5857757502918355e6	0.07622765514150613	0.32792506742053196
1.0964781961431852e7	0.06951903185096642	0.321305170162139
1.5848931924611108e7	0.06340103659419549	0.3149145505247642
2.29086765276777e7	0.05782161793697199	0.30874242798594503
3.3113112148259077e7	0.052733324350985385	0.3027786435972801
4.78630092322638e7	0.04809289465343994	0.2970136182159526
6.918309709189363e7	0.0438608856481813	0.2914383139520938
1.0e8	0.04000133341333887	0.2860441985435318
1.445439770745928e8	0.03648144506148251	0.28082321240097674
2.089296130854041e8	0.03327131812920694	0.2757677380939062
3.019951720402019e8	0.030343685042372993	0.2708705720710078
4.3651583224016654e8	0.027673680357598856	0.2661248984295645
6.309573444801917e8	0.02523862870539871	0.26152426456621003
9.120108393559115e8	0.023017851559962957	0.2570625585573479
1.3182567385564048e9	0.02099249113847858	0.2527339881315838
1.905460717963252e9	0.019145349892007738	0.24853306110897647
2.7542287033381634e9	0.017460744192710816	0.24445456719311187
3.9810717055349693e9	0.015924370950586044	0.24049356101187228
5.754399373371567e9	0.014523186008654347	0.23664534631186604
8.317637711026709e9	0.013245293270029634	0.2329054612194086
1.2022644346174131e10	0.012079843604858288	0.22926966448831224
1.7378008287493763e10	0.011016942670761346	0.22573392266132816
2.511886431509582e10	0.010047566858027676	0.22229439807800427
3.630780547701018e10	0.009163486641313917	0.21894743766724378
5.248074602497712e10	0.008357196683592704	0.21568956246766904
7.585775750291852e10	0.007621852096286062	0.21251745782355042
1.0964781961431828e11	0.006951210312442853	0.20942796420803042
1.5848931924611172e11	0.006339578077948238	0.20641806862922615
2.29086765276777e11	0.005781763109590998	0.20348489657816876
3.3113112148259076e11	0.005273030008719111	0.20062570448074435
4.78630092322638e11	0.004809060055539395	0.197837872618633
6.918309709189363e11	0.004385914542249704	0.1951188984869153
1.0e12	0.004000001333334043	0.19246639055843864
1.445439770745928e12	0.003648044368860924	0.1898780624272856
2.0892961308540322e12	0.0033270558516642155	0.18735172730571564
3.019951720402019e12	0.0030343108821381647	0.18488529285081923
4.3651583224016475e12	0.0027673243251842583	0.18247675629894922
6.309573444801942e12	0.0025238297128391	0.180124199887493
9.120108393559078e12	0.0023017600034102373	0.17782578654507
1.3182567385564102e13	0.0020992300337245575	0.17557975583262178
1.9054607179632445e13	0.0019145205154875587	0.17338442011907243
2.7542287033381633e13	0.0017460634398627252	0.17123816097641228
3.9810717055349695e13	0.0015924287663416888	0.1691394257801578
5.7543993733715664e13	0.001452312282897925	0.1670867245020756
8.31763771102671e13	0.0013245245343409425	0.1650786266830001
1.2022644346174131e14	0.0012079807248838816	0.16311375857441804
1.737800828749369e14	0.0011016915091924895	0.1611908004383192
2.5118864315095822e14	0.0010047545937355812	0.15930848399539124
3.6307805477010025e14	0.0009163470771374512	0.15746559001250443
5.248074602497734e14	0.0008357184645018238	0.15566094602092848
7.58577575029182e14	0.0007621842964098969	0.15389342415723298
1.0964781961431874e15	0.0006951203384969662	0.15216193911961765
1.584893192461111e15	0.0006339572822925809	0.15046544623255179
2.29086765276777e15	0.0005781759123248234	0.14880293961345561
3.3113112148259075e15	0.0005273026984772422	0.1471734504351305
4.78630092322638e15	0.00048090577616420393	0.14557604527855073
6.918309709189363e15	0.00043859128021478877	0.14400982457049724
1.0e16	0.0004000000013334458	0.14247392110131193
